id_transacao,id_cliente,data_transacao,lugar_transacao
815194215,2878,2021-10-29,tienda
244475624,2878,2022-06-18,tienda
188609041,2878,2022-03-07,tienda
179301258,2878,2021-09-30,tienda
870096982,2878,2022-07-27,tienda
759972815,1458,2022-01-07,tienda
805289901,1458,2022-12-12,tienda
553201108,1458,2022-05-08,tienda
467509236,7007,2022-04-01,tienda
600748699,7007,2022-10-18,tienda
236978337,6200,2021-04-08,tienda
262435865,6200,2021-08-20,tienda
241509651,6200,2021-11-27,tienda
364774831,6200,2022-03-26,tienda
171388326,6200,2021-09-03,tienda
657878306,6200,2021-06-12,tienda
720214678,6200,2022-07-17,tienda
327920228,6200,2021-06-09,tienda
147636383,6200,2022-04-01,tienda
620388979,1403,2020-09-06,tienda
578727027,1403,2021-10-08,tienda
701446311,1403,2021-08-09,tienda
330284150,4827,2021-03-10,tienda
734171465,4827,2021-07-27,tienda
781055651,4827,2022-01-02,tienda
799109560,4827,2021-11-17,tienda
787892136,4827,2021-03-18,tienda
782638235,4827,2021-12-11,tienda
412594560,4827,2022-02-06,tienda
742997797,4827,2021-09-21,tienda
896812288,4827,2021-10-02,tienda
605678608,6250,2020-11-19,tienda
249278381,6250,2021-06-02,tienda
613007452,6250,2021-10-21,tienda
447978264,6250,2020-12-17,tienda
245501773,6250,2020-12-01,tienda
779063985,6250,2021-12-13,tienda
645650166,6250,2021-03-28,tienda
416483196,6250,2022-09-15,tienda
621508731,9291,2022-03-23,tienda
485919143,9291,2022-03-29,tienda
213658419,9291,2022-04-23,tienda
160766395,2478,2021-08-31,tienda
312928880,2478,2021-12-21,tienda
526029934,2478,2022-07-09,tienda
868641397,2478,2022-02-15,tienda
250261574,1139,2022-02-06,tienda
191237426,1139,2022-08-11,tienda
270470004,1139,2022-03-01,tienda
504822992,1139,2022-05-10,tienda
577390294,1139,2022-07-24,tienda
832651862,5138,2021-01-14,tienda
558106248,5138,2022-07-24,tienda
102675740,5138,2021-09-24,tienda
691815638,5393,2020-08-07,tienda
654286294,5393,2021-08-25,tienda
297046554,5393,2020-10-24,tienda
337045165,10413,2022-04-25,tienda
201902504,10413,2022-11-08,tienda
355824224,10413,2022-11-05,tienda
472466442,10413,2022-11-10,tienda
185140613,10413,2022-07-11,tienda
820362061,10413,2022-10-04,tienda
311851194,10413,2022-08-13,tienda
863182718,10413,2022-07-30,tienda
345549886,10413,2022-08-02,tienda
188088993,10413,2022-10-22,tienda
448270266,10413,2022-05-25,tienda
838873828,10413,2022-09-08,tienda
780215954,5015,2020-09-14,tienda
192231783,5015,2020-10-23,tienda
849504356,5015,2021-05-31,tienda
504377276,10868,2021-02-06,tienda
817095629,10868,2021-02-18,tienda
301567152,10868,2021-02-12,tienda
681470886,10868,2021-08-26,tienda
577026069,10868,2021-06-03,tienda
402001212,10868,2022-08-13,tienda
674281345,10868,2022-01-14,tienda
578595245,10868,2021-05-21,tienda
327517594,10868,2022-01-16,tienda
663907048,10868,2022-01-02,tienda
450291877,10676,2020-11-02,tienda
631410866,10676,2021-04-24,tienda
684339029,10676,2021-07-08,tienda
558784928,10676,2021-06-06,tienda
522274999,10676,2022-07-30,tienda
524575312,10676,2022-02-16,tienda
596305138,10676,2021-06-10,tienda
782812654,2495,2022-06-20,tienda
786594930,2495,2022-10-02,tienda
613412292,2495,2022-09-24,tienda
167295306,2495,2022-12-05,tienda
396581886,2495,2022-09-08,tienda
207362586,2495,2022-12-22,tienda
790371592,2495,2022-07-24,tienda
321808012,2495,2022-07-30,tienda
877712664,2495,2022-11-04,tienda
783882496,2495,2022-08-09,tienda
281079509,7842,2021-03-31,tienda
629482055,7842,2022-06-20,tienda
620062771,7842,2021-11-10,tienda
493777968,9955,2021-02-12,tienda
822934077,9955,2021-06-24,tienda
411265398,9955,2022-10-22,tienda
623501900,9955,2021-08-04,tienda
291115864,6663,2021-07-08,tienda
817480258,6663,2022-05-18,tienda
169443300,6663,2021-09-10,tienda
469001535,6663,2021-10-05,tienda
670883298,2162,2021-09-18,tienda
611081906,2162,2021-12-03,tienda
728269057,2162,2022-05-12,tienda
249572722,2162,2021-12-11,tienda
168200428,2162,2022-03-16,tienda
646688149,2162,2021-10-07,tienda
641471754,2162,2021-10-01,tienda
528365263,2162,2022-07-25,tienda
242683940,2162,2022-10-09,tienda
842773458,2162,2021-10-22,tienda
817446620,3434,2022-05-12,tienda
621023047,3434,2022-10-19,tienda
305407867,3434,2022-12-27,tienda
393811586,3434,2022-07-07,tienda
532465001,3434,2022-06-15,tienda
350171537,3434,2022-05-24,tienda
377939085,3434,2022-12-28,tienda
249925217,3434,2022-05-16,tienda
646771974,3434,2022-08-19,tienda
695694505,3434,2022-08-14,tienda
229956409,7919,2020-08-13,tienda
221633886,7919,2020-11-20,tienda
307971204,7919,2022-02-09,tienda
865238601,7919,2022-08-31,tienda
823993097,7919,2021-06-22,tienda
568904491,7919,2020-11-18,tienda
320627547,7919,2021-08-02,tienda
835165584,7919,2020-10-30,tienda
502874426,5626,2021-11-23,tienda
871989720,5626,2022-11-11,tienda
880549301,5626,2021-12-03,tienda
162952862,5626,2022-06-28,tienda
187452490,5626,2022-02-02,tienda
144820883,5626,2022-08-16,tienda
316743533,5626,2022-07-28,tienda
647824967,5626,2021-12-07,tienda
109272244,5626,2022-04-15,tienda
740003075,6428,2022-05-03,tienda
853568490,6428,2022-08-08,tienda
217179127,6428,2022-08-16,tienda
484833763,6428,2022-08-09,tienda
607741777,6428,2022-10-10,tienda
800139097,6428,2022-06-05,tienda
242149842,6428,2022-10-25,tienda
445147032,8514,2022-01-17,tienda
709311279,8514,2022-06-16,tienda
793572316,8514,2022-07-30,tienda
736438380,10448,2020-10-22,tienda
266306740,10448,2021-05-08,tienda
848956385,10448,2021-12-10,tienda
367190481,10448,2022-04-28,tienda
368314351,10448,2022-06-08,tienda
303845979,2109,2021-04-23,tienda
676400517,2109,2022-02-19,tienda
584332203,2109,2021-12-19,tienda
516478069,2109,2022-01-04,tienda
815658770,2109,2022-03-16,tienda
725413891,2109,2022-06-07,tienda
372951203,2109,2021-04-25,tienda
326253044,2109,2021-09-03,tienda
865312728,2109,2021-08-24,tienda
692177677,2109,2021-10-20,tienda
115715381,7530,2022-05-07,tienda
473360074,7530,2022-05-18,tienda
529604552,7530,2022-10-24,tienda
320460197,7530,2022-10-27,tienda
394848962,8925,2021-07-03,tienda
718304575,8925,2021-07-25,tienda
691241850,8925,2022-07-04,tienda
648903427,8925,2021-08-15,tienda
160492262,8925,2022-06-07,tienda
335191213,8925,2021-07-19,tienda
779566689,8925,2022-04-06,tienda
788998663,8925,2021-09-25,tienda
185884762,8925,2022-08-26,tienda
724560200,8925,2021-12-29,tienda
129266706,3009,2021-07-09,tienda
640611739,3009,2022-09-29,tienda
492208340,3009,2022-10-15,tienda
370621266,3009,2022-02-03,tienda
359051926,3009,2022-07-31,tienda
215199592,3009,2021-09-02,tienda
470458856,6355,2022-06-17,tienda
579042696,6355,2022-11-14,tienda
329305364,6355,2022-11-25,tienda
325140650,6355,2022-07-05,tienda
497245481,3517,2021-05-06,tienda
532233698,3517,2022-05-10,tienda
619748136,3517,2022-07-05,tienda
510883566,1158,2022-01-05,tienda
735948585,1158,2022-10-24,tienda
124840050,1158,2022-07-04,tienda
675189806,1158,2022-12-09,tienda
615899345,6203,2021-08-24,tienda
534197692,6203,2021-10-10,tienda
792953822,6203,2022-08-12,tienda
399466937,6203,2021-10-09,tienda
782703582,6203,2021-11-13,tienda
373163297,6203,2021-12-03,tienda
526319446,6203,2022-11-04,tienda
234703307,6203,2021-10-21,tienda
831496681,6203,2022-03-22,tienda
893686299,6203,2022-04-12,tienda
253599687,6203,2022-04-01,tienda
845057079,6203,2022-03-03,tienda
796251076,7165,2021-10-22,tienda
118801193,7165,2022-08-03,tienda
416546161,7165,2022-04-05,tienda
231151022,7165,2022-01-04,tienda
631355926,7165,2022-08-27,tienda
211739687,7165,2022-01-03,tienda
799700409,7165,2022-07-01,tienda
433413514,7165,2022-03-17,tienda
765210704,7165,2021-11-19,tienda
153033030,7165,2022-06-13,tienda
358032691,3595,2022-02-28,tienda
739588799,3595,2022-03-23,tienda
265440831,3595,2022-04-13,tienda
189862381,3595,2022-11-02,tienda
485707151,3595,2022-07-26,tienda
693707111,3595,2022-04-16,tienda
693689013,3595,2022-10-14,tienda
205337883,3595,2022-04-09,tienda
894942832,3595,2022-12-08,tienda
210835137,3595,2022-09-28,tienda
866218141,3595,2022-10-28,tienda
474918573,3595,2022-07-17,tienda
424721693,8537,2021-02-27,tienda
133960199,8537,2022-05-09,tienda
299841893,8537,2021-11-16,tienda
821715840,8537,2022-07-20,tienda
474875880,8537,2022-01-19,tienda
226391375,8537,2022-01-11,tienda
310981285,8537,2022-10-14,tienda
551955291,4331,2022-01-23,tienda
361867534,4331,2022-02-05,tienda
475092729,4331,2022-10-22,tienda
748925885,4331,2022-12-04,tienda
346402543,4331,2022-12-16,tienda
518356003,4331,2022-03-10,tienda
487395155,4331,2022-10-04,tienda
382660480,4331,2022-11-27,tienda
103089707,4331,2022-08-21,tienda
709428578,4331,2022-07-01,tienda
695564054,4331,2022-06-02,tienda
823898305,6281,2021-02-14,tienda
771210910,6281,2021-03-23,tienda
314151547,6281,2022-03-17,tienda
440731935,6281,2021-07-13,tienda
357244186,6281,2021-05-10,tienda
685586222,4338,2022-03-25,tienda
221880501,4338,2022-08-11,tienda
189735651,4338,2022-06-16,tienda
361691229,2452,2021-01-01,tienda
605624573,2452,2021-05-20,tienda
618549421,2452,2021-06-06,tienda
145429892,2452,2021-07-13,tienda
345936812,2452,2021-04-14,tienda
582247746,9507,2021-04-07,tienda
288939465,9507,2021-08-02,tienda
543079276,9507,2021-07-30,tienda
783284229,9507,2021-07-15,tienda
320768377,9507,2021-07-06,tienda
636709763,8360,2021-11-07,tienda
382462845,8360,2022-06-06,tienda
320177823,8360,2022-10-26,tienda
477246585,8360,2022-04-02,tienda
624753700,8360,2022-02-08,tienda
427356054,5117,2020-08-02,tienda
745700998,5117,2021-06-21,tienda
520380841,5117,2020-12-27,tienda
464225414,5117,2020-11-25,tienda
611086525,5117,2020-12-28,tienda
147647081,5117,2020-08-08,tienda
210519769,5117,2022-02-02,tienda
131362419,5117,2020-12-20,tienda
718891118,4867,2021-09-20,tienda
344054844,4867,2021-12-19,tienda
391913554,4867,2021-09-23,tienda
467011658,4867,2022-01-15,tienda
774832977,9289,2022-04-10,tienda
567381637,9289,2022-09-25,tienda
663853739,10913,2020-12-05,tienda
114547447,10913,2021-01-25,tienda
343068959,3032,2021-02-27,tienda
291767895,3032,2022-02-01,tienda
190882546,3032,2022-05-18,tienda
477650970,3032,2021-08-07,tienda
360288150,8524,2020-09-18,tienda
432128776,8524,2021-11-13,tienda
231783525,8524,2020-10-27,tienda
830202424,3334,2022-02-12,tienda
348174624,3334,2022-06-11,tienda
307089218,3334,2022-03-13,tienda
511596521,3334,2022-11-21,tienda
286317857,3334,2022-09-26,tienda
311777735,3334,2022-05-29,tienda
146060372,3334,2022-04-03,tienda
330431544,3334,2022-06-06,tienda
139344461,3334,2022-03-11,tienda
311705402,4470,2021-06-10,tienda
334036713,4470,2022-01-18,tienda
897387190,4470,2021-10-15,tienda
704408726,4470,2021-09-06,tienda
805086221,1406,2021-02-12,tienda
625973662,1406,2022-09-07,tienda
197410518,1406,2022-06-17,tienda
849893595,1406,2022-01-27,tienda
182278433,1406,2021-11-16,tienda
425887959,8619,2020-12-24,tienda
543466427,8619,2021-06-20,tienda
679001954,8619,2021-01-28,tienda
883334094,10821,2021-02-06,tienda
114103191,10821,2022-01-29,tienda
635916170,10821,2021-03-04,tienda
723344604,10821,2022-08-06,tienda
860258809,10821,2021-02-16,tienda
119344687,4552,2021-06-22,tienda
845535449,4552,2022-01-02,tienda
536272885,4552,2021-07-10,tienda
558138218,898,2021-10-21,tienda
170669287,898,2022-04-08,tienda
556134179,898,2022-06-03,tienda
124456498,898,2022-02-28,tienda
220233578,9797,2022-04-13,tienda
727496282,9797,2022-10-21,tienda
147270945,9797,2022-09-07,tienda
831989026,9797,2022-09-16,tienda
579180596,9797,2022-04-14,tienda
374287707,9797,2022-10-01,tienda
767086672,9797,2022-06-26,tienda
892084598,9797,2022-10-12,tienda
678456262,10949,2021-12-16,tienda
579706899,10949,2022-09-27,tienda
839813106,10949,2022-08-16,tienda
887210240,10949,2022-06-07,tienda
875310088,10949,2022-07-19,tienda
658365665,10949,2022-05-14,tienda
872043095,10949,2022-05-20,tienda
609280191,10949,2022-05-06,tienda
608387233,8212,2021-03-28,tienda
636551688,8212,2021-11-01,tienda
366380672,8212,2021-06-07,tienda
487319075,8212,2022-11-23,tienda
470302479,6248,2021-10-17,tienda
811609172,6248,2022-04-13,tienda
120620640,6248,2022-01-04,tienda
250782719,6248,2021-12-31,tienda
507454741,6248,2022-02-02,tienda
507926524,6248,2022-08-13,tienda
285137938,6248,2021-10-27,tienda
422506125,6248,2022-03-05,tienda
276403803,6248,2022-07-24,tienda
470766765,6248,2022-06-06,tienda
470699068,6248,2021-12-01,tienda
186029619,10164,2022-04-03,tienda
618161574,10164,2022-09-07,tienda
302456901,10164,2022-09-19,tienda
543438583,10164,2022-08-07,tienda
147835509,10164,2022-05-01,tienda
768781666,4547,2021-04-17,tienda
733734497,4547,2021-04-29,tienda
713274934,4547,2021-04-24,tienda
515808622,6815,2022-05-23,tienda
506662501,6815,2022-11-25,tienda
736330290,6815,2022-10-15,tienda
716571653,6815,2022-09-18,tienda
641015410,6815,2022-10-14,tienda
344009992,6815,2022-12-12,tienda
721147261,6815,2022-06-26,tienda
313380384,6815,2022-07-25,tienda
320677773,4122,2020-08-29,tienda
101937463,4122,2020-12-22,tienda
529677708,4122,2020-11-12,tienda
564134362,4122,2022-02-18,tienda
735998646,10841,2020-12-25,tienda
365711786,10841,2021-01-06,tienda
214581431,10841,2021-01-18,tienda
620191308,10841,2020-12-29,tienda
199277949,10841,2021-05-14,tienda
298685307,10841,2021-01-31,tienda
718628774,10841,2021-02-04,tienda
457156844,10841,2021-07-12,tienda
210538455,5370,2021-01-16,tienda
700485317,5370,2021-12-03,tienda
499493980,5370,2022-07-13,tienda
899449948,5370,2021-09-26,tienda
674662921,5370,2021-12-31,tienda
627063366,5370,2022-01-26,tienda
111165802,176,2022-01-02,tienda
829103921,176,2022-11-03,tienda
705824167,176,2022-05-28,tienda
147238233,176,2022-01-30,tienda
541022623,176,2022-10-21,tienda
441327040,176,2022-02-11,tienda
446772119,4860,2021-03-08,tienda
492397696,4860,2021-11-11,tienda
714901712,4860,2021-06-07,tienda
803878799,10757,2021-12-24,tienda
556322112,10757,2022-03-23,tienda
363055158,4023,2020-09-06,tienda
220772647,4023,2022-05-29,tienda
596848358,6679,2022-06-12,tienda
269170820,6679,2022-07-01,tienda
287989019,6679,2022-08-10,tienda
564906649,9923,2021-09-18,tienda
353953712,9923,2021-12-17,tienda
607946569,9923,2022-12-09,tienda
888723236,9923,2022-04-18,tienda
162714709,7181,2021-11-07,tienda
796010671,7181,2021-11-13,tienda
828183047,7181,2022-05-02,tienda
484139338,3599,2020-11-26,tienda
379708502,3599,2021-04-22,tienda
141752526,3599,2021-03-11,tienda
702685699,3599,2021-08-28,tienda
277041085,3599,2022-03-11,tienda
676319356,3599,2021-07-29,tienda
400712214,3599,2021-09-16,tienda
802541979,3599,2021-03-20,tienda
196524303,405,2021-02-13,tienda
273592294,405,2021-08-18,tienda
597410240,405,2021-05-11,tienda
307807704,6870,2021-09-17,tienda
127035824,6870,2022-09-02,tienda
145052453,6870,2022-05-18,tienda
845622601,6870,2021-10-23,tienda
681682908,6870,2021-12-08,tienda
137036271,6870,2022-04-02,tienda
553323348,6870,2022-01-07,tienda
386034577,832,2022-03-02,tienda
167771938,832,2022-04-07,tienda
227213371,832,2022-12-11,tienda
588357277,832,2022-09-21,tienda
320117170,832,2022-08-23,tienda
520803846,832,2022-10-09,tienda
650223011,832,2022-12-14,tienda
827419276,832,2022-08-13,tienda
217594385,832,2022-05-09,tienda
456970202,832,2022-05-08,tienda
410966936,2002,2021-05-20,tienda
325247775,2002,2022-07-18,tienda
644400806,2002,2021-07-31,tienda
810818755,2002,2021-08-01,tienda
138447203,2002,2022-05-29,tienda
656095800,3657,2021-02-14,tienda
552560050,3657,2021-02-25,tienda
711422975,3657,2022-10-15,tienda
127268625,3657,2021-06-12,tienda
267638192,500,2021-08-06,tienda
592946171,500,2022-07-09,tienda
641328088,500,2022-05-24,tienda
178891606,500,2021-11-24,tienda
370011437,500,2022-06-09,tienda
356420886,500,2021-11-21,tienda
617555944,500,2022-03-04,tienda
529769424,500,2021-08-13,tienda
171533974,500,2022-07-11,tienda
518371442,1951,2021-01-27,tienda
334732334,1951,2022-03-31,tienda
635534845,1951,2021-09-05,tienda
885935973,1951,2022-08-22,tienda
256204417,1951,2021-03-09,tienda
136181355,1951,2021-05-21,tienda
487432226,1951,2022-02-06,tienda
574209098,1951,2021-07-04,tienda
128882531,3262,2020-08-07,tienda
729612754,3262,2021-02-12,tienda
269223036,3262,2021-02-03,tienda
747467779,3262,2021-10-31,tienda
852122694,3262,2022-06-09,tienda
839809622,3262,2021-07-15,tienda
519823112,3262,2022-01-19,tienda
745494690,3262,2021-02-25,tienda
272404592,3262,2022-02-09,tienda
291504855,3262,2020-08-22,tienda
148962076,3262,2021-07-02,tienda
818924955,3262,2021-09-17,tienda
737470484,3262,2021-05-01,tienda
141415954,4102,2021-03-29,tienda
860185913,4102,2021-12-16,tienda
781303891,4102,2021-10-12,tienda
580528212,7042,2021-03-01,tienda
229189513,7042,2022-05-26,tienda
167555527,10598,2021-04-15,tienda
860535326,10598,2021-05-04,tienda
579900463,10598,2021-06-24,tienda
692787101,255,2022-03-30,tienda
849424825,255,2022-08-25,tienda
167518158,255,2022-09-06,tienda
225394853,2375,2020-09-25,tienda
794626555,2375,2022-09-25,tienda
764713387,2375,2022-03-25,tienda
413050190,9829,2022-02-12,tienda
617200325,9829,2022-08-05,tienda
630573046,9829,2022-04-15,tienda
664120340,9829,2022-02-23,tienda
542359837,6214,2021-04-05,tienda
442646885,6214,2022-07-13,tienda
144655944,6214,2021-07-05,tienda
560756384,4954,2022-01-21,tienda
619906988,4954,2022-01-26,tienda
720696889,4954,2022-02-09,tienda
148168958,4954,2022-12-22,tienda
181703377,4954,2022-06-30,tienda
585376132,7861,2022-02-05,tienda
473567023,7861,2022-05-27,tienda
142591600,7861,2022-11-06,tienda
804041094,7861,2022-06-06,tienda
615065751,7861,2022-09-24,tienda
379412120,7861,2022-07-18,tienda
871552133,4837,2021-02-16,tienda
385912571,4837,2022-01-13,tienda
761159283,4837,2021-09-29,tienda
379532179,4837,2021-06-21,tienda
477832701,4837,2021-11-04,tienda
535230725,4837,2021-06-07,tienda
704644378,4837,2022-07-17,tienda
158096158,4837,2021-06-30,tienda
317198960,4837,2021-10-28,tienda
115659739,4837,2021-10-07,tienda
645928157,4837,2021-10-30,tienda
381906797,4837,2022-01-20,tienda
281617696,4837,2021-11-10,tienda
171536594,9423,2022-02-23,tienda
770477741,9423,2022-05-07,tienda
782262166,9423,2022-03-02,tienda
710207083,9423,2022-10-16,tienda
360428678,4198,2021-03-12,tienda
565096199,4198,2021-04-14,tienda
180500724,4198,2021-07-20,tienda
217045746,153,2021-10-17,tienda
214055313,153,2022-04-09,tienda
123725665,153,2022-04-13,tienda
203348361,9323,2020-09-07,tienda
440747530,9323,2021-02-26,tienda
505331949,9323,2021-08-24,tienda
269950565,9323,2021-02-02,tienda
303716395,9323,2020-12-17,tienda
621490872,9323,2020-12-19,tienda
381326734,9323,2021-01-21,tienda
436654655,10001,2020-08-01,tienda
397131715,10001,2021-01-05,tienda
636972002,10001,2022-07-08,tienda
728951189,3945,2021-03-10,tienda
381567785,3945,2021-07-18,tienda
543510490,3945,2022-05-06,tienda
279533572,3945,2021-10-06,tienda
672237389,3799,2021-11-26,tienda
780718505,3799,2022-07-10,tienda
648518905,3799,2022-09-19,tienda
332500212,3799,2022-07-24,tienda
157085223,3799,2022-01-31,tienda
530090588,3799,2022-03-16,tienda
328295210,3799,2022-10-10,tienda
604535151,3799,2022-03-28,tienda
461395009,3799,2021-12-31,tienda
399062702,3799,2022-03-06,tienda
675838927,3799,2022-09-12,tienda
306612263,8625,2021-11-12,tienda
575531724,8625,2022-06-03,tienda
317491131,8625,2022-07-14,tienda
486903776,3491,2021-04-29,tienda
206979479,3491,2022-06-10,tienda
730098334,3491,2022-10-23,tienda
241577735,3491,2021-12-16,tienda
347762919,3491,2021-10-20,tienda
675271162,3491,2021-09-26,tienda
105026932,3491,2021-06-17,tienda
631945518,3491,2022-09-02,tienda
456745554,983,2021-09-28,tienda
227707404,983,2022-06-12,tienda
336027954,983,2022-02-06,tienda
890626148,9119,2021-12-05,tienda
545975774,9119,2021-12-27,tienda
711100417,9119,2022-07-25,tienda
641468503,9119,2022-10-24,tienda
641944723,9119,2022-01-03,tienda
389275513,9119,2022-01-01,tienda
214168762,9119,2022-12-28,tienda
624782592,4786,2020-10-04,tienda
305568418,4786,2021-03-04,tienda
326724717,4786,2020-10-10,tienda
770441639,4786,2020-10-29,tienda
264546731,4786,2021-09-14,tienda
398266736,4786,2021-06-22,tienda
205903224,4786,2021-04-07,tienda
517816895,4786,2022-07-30,tienda
886386337,4786,2022-01-08,tienda
614212720,4786,2020-12-05,tienda
134369946,4786,2021-01-12,tienda
805617261,4786,2021-03-03,tienda
417908856,5872,2021-06-01,tienda
771935128,5872,2022-01-26,tienda
657466298,5872,2021-11-21,tienda
190770881,5872,2022-05-27,tienda
159891368,5872,2021-08-09,tienda
579313506,5872,2022-01-17,tienda
220062101,5872,2021-08-01,tienda
540523415,5872,2021-10-30,tienda
263981534,5872,2021-11-10,tienda
656288864,5872,2022-03-06,tienda
440393223,6568,2021-03-28,tienda
359870159,6568,2021-05-31,tienda
289201531,6568,2021-09-08,tienda
168243902,5628,2021-02-08,tienda
418671782,5628,2022-08-08,tienda
187677747,5628,2021-08-13,tienda
416576754,5628,2022-11-03,tienda
361288539,5628,2021-02-28,tienda
422680689,5628,2021-02-11,tienda
856246821,5628,2021-06-24,tienda
533241493,5628,2021-07-17,tienda
653966876,5628,2022-03-26,tienda
437095903,5628,2021-09-15,tienda
784847371,5631,2021-05-02,tienda
854405554,5631,2022-02-26,tienda
328183831,5631,2021-11-02,tienda
632810421,5631,2021-07-20,tienda
478540610,5631,2021-06-27,tienda
633596713,5631,2022-07-15,tienda
675430329,5631,2021-06-11,tienda
807066156,5631,2021-12-26,tienda
229381966,4974,2020-09-25,tienda
418625395,4974,2021-04-26,tienda
492667410,4974,2022-08-05,tienda
664730294,4974,2020-12-10,tienda
267881203,4974,2021-02-12,tienda
642749100,4974,2021-02-16,tienda
885510998,4974,2021-07-01,tienda
855584302,4974,2021-08-18,tienda
488376855,4974,2020-12-29,tienda
697545357,8416,2021-11-29,tienda
224640014,8416,2022-09-23,tienda
752025169,8416,2022-05-05,tienda
572763405,5454,2021-12-01,tienda
416033252,5454,2022-10-25,tienda
414632102,5454,2022-05-08,tienda
646109446,4095,2020-09-11,tienda
862791180,4095,2020-10-15,tienda
501614771,4095,2020-10-08,tienda
572712043,4095,2021-06-18,tienda
164401913,4095,2021-09-03,tienda
481939588,4095,2021-10-30,tienda
270438555,5474,2021-11-30,tienda
578179915,5474,2022-07-26,tienda
443622298,5474,2022-07-25,tienda
383646208,5474,2022-06-22,tienda
131819905,4268,2022-06-09,tienda
341566305,4268,2022-09-19,tienda
179614057,4268,2022-07-13,tienda
403455021,4268,2022-12-18,tienda
513381903,10701,2021-09-11,tienda
255844151,10701,2021-09-24,tienda
256691363,10701,2021-10-17,tienda
618428676,10701,2022-08-05,tienda
444614071,10701,2022-05-29,tienda
130307215,10701,2022-04-01,tienda
683950783,10701,2022-05-18,tienda
767950593,10701,2022-02-22,tienda
144576135,10701,2021-10-08,tienda
371007069,10701,2022-02-23,tienda
609666089,10701,2022-06-11,tienda
365824243,10701,2021-10-15,tienda
316505605,3507,2020-08-17,tienda
659921227,3507,2020-11-20,tienda
454415492,3507,2021-02-26,tienda
434358119,3507,2021-12-24,tienda
834119177,3507,2021-03-10,tienda
698306598,2079,2021-12-27,tienda
298121962,2079,2022-09-17,tienda
316905923,2079,2022-11-14,tienda
311429387,2079,2022-12-20,tienda
317973717,2079,2022-04-17,tienda
175718674,2079,2022-06-10,tienda
176113277,2079,2022-06-21,tienda
879928882,2079,2022-12-19,tienda
427498125,2079,2022-03-05,tienda
680682532,2079,2022-12-06,tienda
760902744,626,2021-03-09,tienda
554026303,626,2021-08-10,tienda
248667028,626,2022-05-22,tienda
245210393,4426,2021-09-22,tienda
826011142,4426,2022-03-10,tienda
847648581,4426,2022-05-11,tienda
511740130,4426,2021-09-24,tienda
660343470,4426,2022-02-12,tienda
413673366,4426,2022-02-16,tienda
211956111,2591,2022-06-22,tienda
716385026,2591,2022-07-31,tienda
818877077,2591,2022-11-05,tienda
257829214,2591,2022-10-27,tienda
396148337,10509,2022-06-02,tienda
428428813,10509,2022-06-21,tienda
308423488,10509,2022-11-15,tienda
647009876,6382,2022-06-26,tienda
590368376,6382,2022-08-24,tienda
670848792,6382,2022-09-18,tienda
551527855,6673,2021-03-19,tienda
782843143,6673,2021-12-09,tienda
391746903,6673,2021-04-15,tienda
580706278,7441,2020-10-06,tienda
884267260,7441,2020-11-03,tienda
396896550,7441,2021-04-25,tienda
441656598,7441,2021-11-09,tienda
642008864,7441,2021-03-20,tienda
284295347,7441,2021-05-16,tienda
339359846,7441,2021-01-08,tienda
614279383,7441,2021-07-22,tienda
167767828,7441,2021-11-08,tienda
403825307,7441,2021-08-17,tienda
828848751,7441,2022-02-14,tienda
293620707,7441,2022-07-07,tienda
492798548,1071,2021-07-21,tienda
532575833,1071,2022-02-22,tienda
253393464,1071,2021-09-02,tienda
358135558,1071,2021-08-06,tienda
552092852,1071,2022-01-19,tienda
110235741,1071,2022-06-13,tienda
638456958,1071,2022-04-18,tienda
799162595,1071,2022-04-14,tienda
557873828,1071,2022-02-03,tienda
227533947,1071,2022-05-17,tienda
148608621,1071,2021-11-16,tienda
631394009,1071,2021-07-22,tienda
351724678,1071,2021-11-10,tienda
599533155,10061,2021-01-05,tienda
665260783,10061,2021-04-17,tienda
310639854,10061,2021-11-20,tienda
496464349,10061,2021-10-23,tienda
364296768,10061,2021-03-27,tienda
383656474,10061,2021-03-19,tienda
456176817,10061,2022-04-18,tienda
685724222,10061,2021-02-23,tienda
154609260,10061,2022-05-05,tienda
698078131,10061,2021-01-09,tienda
282002848,10061,2021-08-17,tienda
787460961,10061,2022-05-08,tienda
409962470,7187,2021-05-18,tienda
595028234,7187,2021-06-25,tienda
773350080,7187,2022-08-01,tienda
800922465,7187,2022-01-25,tienda
840550561,8775,2021-12-27,tienda
349914320,8775,2022-09-27,tienda
101839899,8775,2022-02-17,tienda
794864389,1612,2021-05-31,tienda
324548271,1612,2022-05-08,tienda
723551294,1612,2021-09-29,tienda
854695085,2345,2021-10-25,tienda
508096724,2345,2022-04-14,tienda
114478033,2345,2022-06-05,tienda
880576506,2345,2021-10-31,tienda
760455627,2345,2021-12-05,tienda
331720380,2345,2022-01-01,tienda
448002950,2345,2022-07-22,tienda
702652918,2345,2022-01-10,tienda
325675173,322,2021-01-12,tienda
455695804,322,2021-10-31,tienda
303013687,322,2021-01-23,tienda
245117972,10897,2020-08-12,tienda
154107627,10897,2021-02-20,tienda
650666101,10897,2021-04-07,tienda
506408788,10897,2021-03-31,tienda
786516522,10897,2021-01-24,tienda
101923289,10897,2021-08-01,tienda
269238969,10897,2020-09-11,tienda
500499072,10897,2022-02-12,tienda
246237538,10897,2021-02-16,tienda
