id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,transacoes(frequencia),ultima_compra,total_compra(monetario),total_vinho,total_frutas,total_carnes,total_peixes,total_doces,total_outros,idade,faixa_etária,total_filhos,media_compras,mediana_compras,recencia,score_frequencia,quintil_frequencia,score_recencia,quintil_recencia,score_monetario,quintil_monetario,classificacao_cliente
1990,1974,Posgrado,Soltero,63159,0,0,2020-11-05,0,11,2022-04-05,"$1.797,00","$965,00","$34,00","$586,00","$89,00","$86,00","$37,00",50,Adulto,0,"$299,50","$87,50",1466,4,Q3,2,Q1,5,Q5,CLIENTES FIEIS
5513,1966,Grado o superior,Unión de hecho,37758,1,1,2020-10-04,0,4,2022-04-11,"$40,00","$27,00","$2,00","$10,00","$0,00","$0,00","$1,00",58,Adulto,2,"$6,67","$1,50",1460,1,Q1,2,Q1,1,Q1,PRESTER A HIBERNAR
269,1963,Posgrado,Soltero,46757,0,1,2020-11-16,0,11,2022-01-03,"$1.143,00","$777,00","$30,00","$163,00","$0,00","$51,00","$122,00",61,Adulto,1,"$190,50","$86,50",1558,4,Q3,1,Q1,4,Q4,EM RISCO
8093,1969,Posgrado,Casado,79734,0,0,2022-06-28,0,10,2022-12-02,"$914,00","$572,00","$8,00","$232,00","$23,00","$62,00","$17,00",55,Adulto,0,"$152,33","$42,50",1225,3,Q3,5,Q1,4,Q4,CLIENTES FIEIS
10513,1992,Grado o superior,Unión de hecho,63207,0,0,2021-01-20,0,8,2022-05-19,"$1.502,00","$438,00","$169,00","$565,00","$91,00","$169,00","$70,00",32,Adulto,0,"$250,33","$169,00",1422,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
10177,1954,Grado o superior,Divorciado,72071,0,1,2021-02-14,0,13,2022-05-15,"$1.338,00","$531,00","$69,00","$300,00","$150,00","$138,00","$150,00",70,Idoso,1,"$223,00","$150,00",1426,4,Q4,2,Q1,5,Q5,CLIENTES FIEIS
2549,1983,Posgrado,Unión de hecho,21840,1,0,2021-07-21,0,4,2022-08-26,"$27,00","$17,00","$0,00","$9,00","$0,00","$0,00","$1,00",41,Adulto,1,"$4,50","$0,50",1323,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
5782,1982,Secundaria,Unión de hecho,58582,0,1,2021-09-28,0,18,2022-11-01,"$763,00","$402,00","$35,00","$106,00","$101,00","$77,00","$42,00",42,Adulto,1,"$127,17","$89,00",1256,5,Q5,4,Q1,4,Q4,CAMPEÕES
10057,1951,Grado o superior,Soltero,72282,0,0,2021-07-19,1,14,2022-11-26,"$1.331,00","$503,00","$27,00","$419,00","$90,00","$139,00","$153,00",73,Idoso,0,"$221,83","$146,00",1231,4,Q4,5,Q1,5,Q5,CAMPEÕES
10307,1956,Grado o superior,Casado,50387,0,2,2021-08-31,0,14,2022-10-19,"$525,00","$369,00","$9,00","$87,00","$12,00","$14,00","$34,00",68,Idoso,2,"$87,50","$24,00",1269,4,Q4,4,Q1,3,Q3,CLIENTES FIEIS
8566,1961,Posgrado,Unión de hecho,32583,1,1,2022-06-15,0,3,2022-07-20,"$9,00","$5,00","$0,00","$3,00","$0,00","$0,00","$1,00",63,Adulto,2,"$1,50","$0,50",1360,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
2415,1962,Grado o superior,Unión de hecho,62568,0,1,2022-04-07,0,10,2022-12-28,"$953,00","$362,00","$17,00","$398,00","$80,00","$35,00","$61,00",62,Adulto,1,"$158,83","$70,50",1199,3,Q3,5,Q1,4,Q4,CLIENTES FIEIS
5684,1971,Posgrado,Divorciado,44635,1,1,2021-10-11,0,5,2022-10-12,"$68,00","$56,00","$0,00","$9,00","$0,00","$0,00","$3,00",53,Adulto,2,"$11,33","$1,50",1276,2,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
8334,1971,Posgrado,Soltero,33316,1,1,2021-10-04,0,6,2022-05-16,"$131,00","$79,00","$1,00","$31,00","$4,00","$4,00","$12,00",53,Adulto,2,"$21,83","$8,00",1425,2,Q2,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
9166,1968,Grado o superior,Casado,63967,0,1,2021-08-09,0,16,2022-12-13,"$882,00","$387,00","$84,00","$141,00","$73,00","$35,00","$162,00",56,Adulto,1,"$147,00","$112,50",1214,5,Q5,5,Q1,4,Q4,CAMPEÕES
1440,1978,Secundaria,Unión de hecho,52513,0,0,2020-09-04,0,18,2022-06-23,"$1.149,00","$367,00","$17,00","$241,00","$104,00","$188,00","$232,00",46,Adulto,0,"$191,50","$210,00",1387,5,Q5,2,Q1,4,Q4,CLIENTES FIEIS
78,1969,Grado o superior,Casado,25293,1,0,2021-09-15,0,3,2021-11-01,"$37,00","$15,00","$0,00","$11,00","$0,00","$2,00","$9,00",55,Adulto,1,"$6,17","$5,50",1621,1,Q1,1,Q1,1,Q1,HIBERNANDO
5441,1965,Posgrado,Viuda/Viudo,54111,0,1,2021-08-25,0,11,2022-08-06,"$388,00","$267,00","$6,00","$54,00","$8,00","$3,00","$50,00",59,Adulto,1,"$64,67","$29,00",1343,4,Q3,3,Q1,3,Q3,CLIENTES FIEIS
5302,1986,Grado o superior,Unión de hecho,78394,0,0,2021-02-15,1,9,2022-12-17,"$1.428,00","$298,00","$27,00","$697,00","$216,00","$24,00","$166,00",38,Adulto,0,"$238,00","$191,00",1210,3,Q3,5,Q1,5,Q5,CAMPEÕES
4687,1958,Posgrado,Casado,80739,0,0,2021-05-23,0,12,2022-11-23,"$1.633,00","$674,00","$92,00","$736,00","$39,00","$0,00","$92,00",66,Idoso,0,"$272,17","$92,00",1234,4,Q4,5,Q1,5,Q5,CAMPEÕES
1087,1975,Posgrado,Unión de hecho,22669,1,0,2021-05-22,1,6,2022-05-05,"$173,00","$16,00","$14,00","$36,00","$37,00","$22,00","$48,00",49,Adulto,1,"$28,83","$29,00",1436,2,Q2,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
6859,1987,Grado o superior,Soltero,29236,1,0,2021-10-08,0,7,2022-06-25,"$99,00","$37,00","$4,00","$24,00","$16,00","$9,00","$9,00",37,Adulto,1,"$16,50","$12,50",1385,3,Q2,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
9860,1959,Grado o superior,Unión de hecho,44911,0,1,2021-03-15,0,8,2022-05-20,"$215,00","$159,00","$0,00","$22,00","$2,00","$1,00","$31,00",65,Idoso,1,"$35,83","$12,00",1421,3,Q3,2,Q1,3,Q3,CLIENTES FIEIS
7129,1962,Posgrado,Casado,54693,0,1,2021-02-17,0,19,2022-10-10,"$929,00","$686,00","$17,00","$142,00","$23,00","$26,00","$35,00",62,Adulto,1,"$154,83","$30,50",1278,5,Q5,4,Q1,4,Q4,CAMPEÕES
5866,1974,Grado o superior,Unión de hecho,48186,1,0,2022-03-20,0,8,2022-10-06,"$219,00","$97,00","$3,00","$66,00","$12,00","$7,00","$34,00",50,Adulto,1,"$36,50","$23,00",1282,3,Q3,4,Q1,3,Q3,CLIENTES FIEIS
10521,1977,Grado o superior,Casado,54809,1,1,2021-09-11,1,7,2022-08-15,"$174,00","$63,00","$6,00","$57,00","$13,00","$13,00","$22,00",47,Adulto,2,"$29,00","$17,50",1334,3,Q2,3,Q1,2,Q2,LEALDADE POTENCIAL
7393,1978,Grado o superior,Unión de hecho,41580,1,1,2020-12-10,0,5,2021-12-21,"$92,00","$56,00","$5,00","$24,00","$4,00","$0,00","$3,00",46,Adulto,2,"$15,33","$4,50",1571,2,Q1,1,Q1,2,Q2,EM RISCO
7849,1970,Posgrado,Casado,80336,0,0,2021-09-09,0,15,2022-10-28,"$1.052,00","$209,00","$19,00","$456,00","$160,00","$142,00","$66,00",54,Adulto,0,"$175,33","$151,00",1260,5,Q4,4,Q1,4,Q4,CAMPEÕES
332,1957,Grado o superior,Casado,47743,0,1,2021-03-22,0,10,2022-07-21,"$275,00","$198,00","$2,00","$43,00","$0,00","$12,00","$20,00",67,Idoso,1,"$45,83","$16,00",1359,3,Q3,3,Q1,3,Q3,CLIENTES FIEIS
9847,1955,Secundaria,Casado,62972,0,1,2020-08-03,0,10,2022-05-18,"$587,00","$313,00","$15,00","$47,00","$20,00","$0,00","$192,00",69,Idoso,1,"$97,83","$33,50",1423,3,Q3,2,Q1,3,Q3,CLIENTES FIEIS
531,1954,Posgrado,Divorciado,57333,0,1,2020-09-22,1,17,2022-11-29,"$1.662,00","$941,00","$14,00","$397,00","$76,00","$58,00","$176,00",70,Idoso,1,"$277,00","$126,00",1228,5,Q5,5,Q1,5,Q5,CAMPEÕES
9576,1982,Posgrado,Unión de hecho,32313,1,0,2021-02-11,0,8,2021-11-27,"$159,00","$86,00","$4,00","$56,00","$2,00","$4,00","$7,00",42,Adulto,1,"$26,50","$5,50",1595,3,Q3,1,Q1,2,Q2,EM RISCO
6906,1953,Posgrado,Viuda/Viudo,84953,0,0,2021-06-03,1,7,2022-04-25,"$1.024,00","$167,00","$48,00","$602,00","$63,00","$72,00","$72,00",71,Idoso,0,"$170,67","$72,00",1446,3,Q2,2,Q1,4,Q4,CLIENTES FIEIS
7419,1968,Posgrado,Divorciado,27071,1,0,2022-04-23,0,5,2022-12-14,"$35,00","$8,00","$3,00","$19,00","$0,00","$2,00","$3,00",56,Adulto,1,"$5,83","$3,00",1213,2,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
3170,1957,Posgrado,Unión de hecho,68148,0,0,2021-08-31,0,10,2022-05-10,"$1.042,00","$389,00","$66,00","$408,00","$37,00","$57,00","$85,00",67,Idoso,0,"$173,67","$75,50",1431,3,Q3,2,Q1,4,Q4,CLIENTES FIEIS
8527,1965,Posgrado,Unión de hecho,65735,1,1,2021-12-07,0,12,2022-12-30,"$395,00","$239,00","$7,00","$119,00","$4,00","$15,00","$11,00",59,Adulto,2,"$65,83","$13,00",1197,4,Q4,5,Q1,3,Q3,CLIENTES FIEIS
7872,1975,Posgrado,Casado,86836,0,0,2020-09-12,1,12,2022-07-21,"$557,00","$179,00","$21,00","$273,00","$0,00","$21,00","$63,00",49,Adulto,0,"$92,83","$42,00",1359,4,Q4,3,Q1,3,Q3,CLIENTES FIEIS
10595,1990,Grado o superior,Casado,30093,0,0,2021-07-08,0,5,2022-01-29,"$69,00","$2,00","$6,00","$28,00","$13,00","$4,00","$16,00",34,Adulto,0,"$11,50","$9,50",1532,2,Q1,1,Q1,2,Q2,EM RISCO
4609,1966,Posgrado,Casado,57705,0,1,2022-01-11,0,14,2022-12-18,"$486,00","$383,00","$0,00","$53,00","$6,00","$4,00","$40,00",58,Adulto,1,"$81,00","$23,00",1209,4,Q4,5,Q1,3,Q3,CLIENTES FIEIS
5010,1988,Grado o superior,Soltero,25008,1,0,2022-02-02,0,4,2022-10-22,"$34,00","$2,00","$8,00","$8,00","$6,00","$1,00","$9,00",36,Adulto,1,"$5,67","$7,00",1266,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
4427,1995,Secundaria,Soltero,83257,0,0,2020-09-18,1,17,2022-08-26,"$1.365,00","$536,00","$27,00","$590,00","$38,00","$107,00","$67,00",29,JOVEM,0,"$227,50","$87,00",1323,5,Q5,3,Q1,5,Q5,CLIENTES FIEIS
11148,1975,Grado o superior,Unión de hecho,22280,1,0,2021-05-19,0,3,2022-02-27,"$13,00","$2,00","$1,00","$4,00","$3,00","$1,00","$2,00",49,Adulto,1,"$2,17","$2,00",1503,1,Q1,1,Q1,1,Q1,HIBERNANDO
1168,1978,Posgrado,Casado,72159,0,0,2020-10-29,0,14,2022-09-01,"$1.401,00","$322,00","$53,00","$899,00","$34,00","$40,00","$53,00",46,Adulto,0,"$233,50","$53,00",1317,4,Q4,3,Q1,5,Q5,CLIENTES FIEIS
9595,1961,Grado o superior,Unión de hecho,64260,0,0,2021-01-11,1,8,2022-06-06,"$1.574,00","$539,00","$169,00","$816,00","$20,00","$0,00","$30,00",63,Adulto,0,"$262,33","$99,50",1404,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
10163,1984,Posgrado,Soltero,82733,0,0,2021-09-10,1,15,2022-02-17,"$1.323,00","$712,00","$50,00","$420,00","$65,00","$38,00","$38,00",40,Adulto,0,"$220,50","$57,50",1513,5,Q4,1,Q1,5,Q5,EM RISCO
2886,1971,Posgrado,Divorciado,74290,0,1,2021-08-12,0,20,2022-11-20,"$1.217,00","$1.121,00","$0,00","$72,00","$0,00","$12,00","$12,00",53,Adulto,1,"$202,83","$12,00",1237,5,Q5,4,Q1,5,Q5,CAMPEÕES
6710,1951,Posgrado,Soltero,58217,2,1,2020-11-17,0,6,2021-12-06,"$103,00","$68,00","$1,00","$13,00","$3,00","$5,00","$13,00",73,Idoso,3,"$17,17","$9,00",1586,2,Q2,1,Q1,2,Q2,EM RISCO
5316,1976,Posgrado,Unión de hecho,21024,0,0,2021-07-04,0,6,2021-12-07,"$84,00","$36,00","$4,00","$18,00","$6,00","$2,00","$18,00",48,Adulto,0,"$14,00","$12,00",1585,2,Q2,1,Q1,2,Q2,EM RISCO
9029,1972,Posgrado,Casado,70116,0,0,2021-01-26,0,14,2022-07-18,"$1.536,00","$707,00","$44,00","$603,00","$95,00","$58,00","$29,00",52,Adulto,0,"$256,00","$76,50",1362,4,Q4,3,Q1,5,Q5,CLIENTES FIEIS
521,1985,Grado o superior,Unión de hecho,54006,1,0,2020-09-18,0,15,2022-10-23,"$581,00","$174,00","$77,00","$203,00","$6,00","$24,00","$97,00",39,Adulto,1,"$96,83","$87,00",1265,5,Q4,4,Q1,3,Q3,CAMPEÕES
1459,1966,Posgrado,Casado,69063,0,1,2020-11-07,0,10,2022-07-13,"$928,00","$666,00","$35,00","$124,00","$69,00","$8,00","$26,00",58,Adulto,1,"$154,67","$52,00",1367,3,Q3,2,Q1,4,Q4,CLIENTES FIEIS
10241,1975,Secundaria,Divorciado,11448,0,0,2021-12-15,0,3,2022-08-21,"$14,00","$0,00","$0,00","$0,00","$6,00","$2,00","$6,00",49,Adulto,0,"$2,33","$1,00",1328,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
1630,1979,Grado o superior,Soltero,61825,0,1,2021-08-07,0,12,2022-08-28,"$424,00","$162,00","$50,00","$100,00","$55,00","$30,00","$27,00",45,Adulto,1,"$70,67","$52,50",1321,4,Q4,3,Q1,3,Q3,CLIENTES FIEIS
3254,1971,Grado o superior,Casado,70886,1,0,2021-10-14,0,9,2022-04-15,"$960,00","$407,00","$70,00","$239,00","$103,00","$88,00","$53,00",53,Adulto,1,"$160,00","$95,50",1456,3,Q3,2,Q1,4,Q4,CLIENTES FIEIS
9064,1982,Grado o superior,Casado,69109,0,0,2020-11-09,1,13,2022-10-21,"$1.555,00","$823,00","$25,00","$459,00","$124,00","$29,00","$95,00",42,Adulto,0,"$259,17","$109,50",1267,4,Q4,4,Q1,5,Q5,CAMPEÕES
3678,1973,Grado o superior,Viuda/Viudo,60208,1,1,2020-10-07,1,15,2022-05-30,"$656,00","$488,00","$23,00","$71,00","$15,00","$0,00","$59,00",51,Adulto,2,"$109,33","$41,00",1411,5,Q4,2,Q1,4,Q4,CLIENTES FIEIS
4227,1968,Posgrado,Unión de hecho,32889,1,1,2021-09-06,0,5,2022-06-18,"$55,00","$28,00","$0,00","$13,00","$4,00","$2,00","$8,00",56,Adulto,2,"$9,17","$6,00",1392,2,Q1,2,Q1,1,Q1,PRESTER A HIBERNAR
9467,1984,Grado o superior,Soltero,34738,1,0,2022-05-11,0,4,2022-12-03,"$20,00","$3,00","$2,00","$10,00","$3,00","$0,00","$2,00",40,Adulto,1,"$3,33","$2,50",1224,1,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
8486,1971,Posgrado,Unión de hecho,30538,1,0,2020-10-01,0,13,2021-07-09,"$367,00","$284,00","$0,00","$52,00","$8,00","$3,00","$20,00",53,Adulto,1,"$61,17","$14,00",1736,4,Q4,1,Q1,3,Q3,EM RISCO
2186,1977,Secundaria,Unión de hecho,82326,0,0,2022-03-10,1,11,2022-12-20,"$2.257,00","$938,00","$142,00","$754,00","$159,00","$81,00","$183,00",47,Adulto,0,"$376,17","$171,00",1207,4,Q3,5,Q1,5,Q5,CAMPEÕES
3286,1967,Posgrado,Divorciado,26642,1,0,2022-03-01,0,5,2022-10-15,"$42,00","$13,00","$2,00","$15,00","$2,00","$2,00","$8,00",57,Adulto,1,"$7,00","$5,00",1273,2,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
8602,1964,Grado o superior,Divorciado,69932,0,1,2021-06-12,0,18,2022-07-07,"$1.049,00","$412,00","$172,00","$153,00","$150,00","$105,00","$57,00",60,Adulto,1,"$174,83","$151,50",1373,5,Q5,2,Q1,4,Q4,CLIENTES FIEIS
3722,1972,Grado o superior,Soltero,44503,1,1,2022-04-16,0,5,2022-12-01,"$48,00","$31,00","$1,00","$8,00","$0,00","$0,00","$8,00",52,Adulto,2,"$8,00","$4,50",1226,2,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
6715,1948,Posgrado,Soltero,60200,0,1,2021-01-02,0,17,2022-10-29,"$685,00","$502,00","$19,00","$132,00","$0,00","$6,00","$26,00",76,Idoso,1,"$114,17","$22,50",1259,5,Q5,4,Q1,4,Q4,CAMPEÕES
4796,1952,Grado o superior,Divorciado,49638,0,1,2022-04-19,0,4,2022-10-05,"$39,00","$18,00","$10,00","$3,00","$3,00","$5,00","$0,00",72,Idoso,1,"$6,50","$4,00",1283,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
9612,1987,Secundaria,Soltero,23830,0,0,2022-02-07,0,4,2022-09-14,"$43,00","$1,00","$8,00","$6,00","$4,00","$8,00","$16,00",37,Adulto,0,"$7,17","$7,00",1304,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
3766,1959,Posgrado,Viuda/Viudo,33051,0,0,2020-08-16,1,17,2022-10-12,"$835,00","$100,00","$71,00","$243,00","$108,00","$94,00","$219,00",65,Idoso,0,"$139,17","$104,00",1276,5,Q5,4,Q1,4,Q4,CAMPEÕES
1399,1958,Grado o superior,Casado,72905,0,0,2022-01-21,0,12,2022-12-30,"$1.515,00","$407,00","$114,00","$445,00","$181,00","$165,00","$203,00",66,Idoso,0,"$252,50","$192,00",1197,4,Q4,5,Q1,5,Q5,CAMPEÕES
1570,1951,Posgrado,Unión de hecho,69702,0,1,2021-02-19,0,17,2022-08-22,"$1.039,00","$664,00","$9,00","$240,00","$50,00","$19,00","$57,00",73,Idoso,1,"$173,17","$53,50",1327,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
3426,1975,Grado o superior,Divorciado,70300,1,0,2021-07-15,0,18,2022-10-21,"$1.596,00","$1.045,00","$61,00","$338,00","$60,00","$46,00","$46,00",49,Adulto,1,"$266,00","$60,50",1267,5,Q5,4,Q1,5,Q5,CAMPEÕES
3074,1984,Posgrado,Casado,70643,0,0,2020-10-15,1,9,2022-03-12,"$1.828,00","$1.218,00","$107,00","$304,00","$23,00","$143,00","$33,00",40,Adulto,0,"$304,67","$125,00",1490,3,Q3,1,Q1,5,Q5,EM RISCO
8341,1969,Posgrado,Casado,30396,1,0,2022-04-30,1,3,2022-11-06,"$34,00","$15,00","$0,00","$6,00","$0,00","$1,00","$12,00",55,Adulto,1,"$5,67","$3,50",1251,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
5180,1968,Posgrado,Divorciado,50616,0,1,2022-04-18,0,8,2022-12-30,"$149,00","$128,00","$0,00","$16,00","$0,00","$1,00","$4,00",56,Adulto,1,"$24,83","$2,50",1197,3,Q3,5,Q1,2,Q2,LEALDADE POTENCIAL
6461,1969,Posgrado,Soltero,62772,0,1,2021-05-19,0,16,2022-05-10,"$946,00","$581,00","$49,00","$157,00","$43,00","$8,00","$108,00",55,Adulto,1,"$157,67","$78,50",1431,5,Q5,2,Q1,4,Q4,CLIENTES FIEIS
7679,1985,Posgrado,Soltero,30298,0,0,2022-05-19,0,4,2022-11-16,"$28,00","$6,00","$3,00","$12,00","$6,00","$1,00","$0,00",39,Adulto,0,"$4,67","$4,50",1241,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
10702,1984,Grado o superior,Soltero,52413,1,0,2020-11-03,0,14,2022-06-01,"$450,00","$185,00","$8,00","$133,00","$56,00","$56,00","$12,00",40,Adulto,1,"$75,00","$56,00",1409,4,Q4,2,Q1,3,Q3,CLIENTES FIEIS
7505,1957,Posgrado,Casado,44155,1,1,2022-01-19,0,3,2022-11-05,"$46,00","$22,00","$1,00","$9,00","$0,00","$0,00","$14,00",67,Idoso,2,"$7,67","$5,00",1252,1,Q1,4,Q1,1,Q1,LEALDADE POTENCIAL
5113,1971,Posgrado,Divorciado,86979,0,0,2021-11-07,1,10,2022-12-23,"$1.702,00","$584,00","$100,00","$835,00","$65,00","$83,00","$35,00",53,Adulto,0,"$283,67","$91,50",1204,3,Q3,5,Q1,5,Q5,CAMPEÕES
10858,1975,Grado o superior,Unión de hecho,76532,1,1,2021-09-09,0,16,2022-09-05,"$820,00","$355,00","$30,00","$177,00","$90,00","$138,00","$30,00",49,Adulto,2,"$136,67","$114,00",1313,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
2961,1982,Grado o superior,Casado,42081,1,0,2021-02-26,0,10,2022-05-21,"$382,00","$175,00","$10,00","$110,00","$54,00","$6,00","$27,00",42,Adulto,1,"$63,67","$40,50",1420,3,Q3,2,Q1,3,Q3,CLIENTES FIEIS
2747,1988,Posgrado,Casado,67546,0,0,2020-08-31,0,9,2022-07-23,"$2.126,00","$864,00","$134,00","$768,00","$150,00","$38,00","$172,00",36,Adulto,0,"$354,33","$161,00",1357,3,Q3,3,Q1,5,Q5,CLIENTES FIEIS
3010,1989,Posgrado,Unión de hecho,88420,0,0,2022-05-02,0,12,2022-10-23,"$2.069,00","$957,00","$153,00","$612,00","$99,00","$95,00","$153,00",35,Adulto,0,"$344,83","$153,00",1265,4,Q4,4,Q1,5,Q5,CAMPEÕES
5790,1985,Grado o superior,Casado,31158,1,0,2021-01-27,0,5,2021-12-29,"$72,00","$25,00","$6,00","$16,00","$20,00","$0,00","$5,00",39,Adulto,1,"$12,00","$11,00",1563,2,Q1,1,Q1,2,Q2,EM RISCO
6892,1968,Grado o superior,Divorciado,61671,0,1,2022-06-03,0,16,2022-12-21,"$732,00","$641,00","$7,00","$56,00","$0,00","$0,00","$28,00",56,Adulto,1,"$122,00","$17,50",1206,5,Q5,5,Q1,4,Q4,CAMPEÕES
1743,1974,Grado o superior,Soltero,69719,0,0,2022-05-26,0,7,2022-12-10,"$801,00","$273,00","$86,00","$208,00","$177,00","$14,00","$43,00",50,Adulto,0,"$133,50","$131,50",1217,3,Q2,5,Q1,4,Q4,CLIENTES FIEIS
3578,1949,Grado o superior,Divorciado,49160,0,1,2021-10-20,0,9,2022-10-31,"$236,00","$122,00","$21,00","$43,00","$25,00","$10,00","$15,00",75,Idoso,1,"$39,33","$23,00",1257,3,Q3,4,Q1,3,Q3,CLIENTES FIEIS
8462,1978,Secundaria,Unión de hecho,24882,1,0,2020-09-09,0,3,2022-01-15,"$80,00","$1,00","$4,00","$10,00","$29,00","$0,00","$36,00",46,Adulto,1,"$13,33","$7,00",1546,1,Q1,1,Q1,2,Q2,HIBERNANDO
5558,1954,Posgrado,Soltero,90933,0,0,2022-03-31,0,8,2022-12-24,"$1.685,00","$1.020,00","$31,00","$430,00","$62,00","$63,00","$79,00",70,Idoso,0,"$280,83","$71,00",1203,3,Q3,5,Q1,5,Q5,CAMPEÕES
4619,1945,Posgrado,Soltero,113734,0,0,2022-05-28,0,27,2022-12-30,"$277,00","$6,00","$2,00","$3,00","$1,00","$262,00","$3,00",79,Idoso,0,"$46,17","$3,00",1197,5,Q5,5,Q1,3,Q3,CAMPEÕES
8780,1950,Posgrado,Unión de hecho,59292,0,1,2021-06-13,0,11,2022-08-01,"$507,00","$378,00","$14,00","$68,00","$19,00","$14,00","$14,00",74,Idoso,1,"$84,50","$16,50",1348,4,Q3,3,Q1,3,Q3,CLIENTES FIEIS
10789,1964,Posgrado,Casado,45759,1,1,2021-02-23,0,5,2022-01-21,"$68,00","$42,00","$1,00","$18,00","$3,00","$0,00","$4,00",60,Adulto,2,"$11,33","$3,50",1540,2,Q1,1,Q1,2,Q2,EM RISCO
10779,1983,Grado o superior,Soltero,22148,0,0,2022-04-13,0,4,2022-08-06,"$49,00","$15,00","$5,00","$14,00","$0,00","$4,00","$11,00",41,Adulto,0,"$8,17","$8,00",1343,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
5896,1987,Posgrado,Casado,73395,0,0,2022-03-18,0,10,2022-12-22,"$397,00","$272,00","$7,00","$80,00","$20,00","$7,00","$11,00",37,Adulto,0,"$66,17","$15,50",1205,3,Q3,5,Q1,3,Q3,CLIENTES FIEIS
2337,1971,Grado o superior,Divorciado,29819,1,0,2021-10-24,0,6,2022-07-06,"$39,00","$9,00","$1,00","$24,00","$2,00","$1,00","$2,00",53,Adulto,1,"$6,50","$2,00",1374,2,Q2,2,Q1,1,Q1,PRESTER A HIBERNAR
10951,1968,Grado o superior,Casado,45688,0,1,2022-01-25,0,11,2022-08-27,"$306,00","$279,00","$0,00","$18,00","$0,00","$0,00","$9,00",56,Adulto,1,"$51,00","$4,50",1322,4,Q3,3,Q1,3,Q3,CLIENTES FIEIS
544,1954,Grado o superior,Casado,62820,0,0,2021-05-11,0,9,2022-08-18,"$976,00","$398,00","$61,00","$265,00","$138,00","$61,00","$53,00",70,Idoso,0,"$162,67","$99,50",1331,3,Q3,3,Q1,4,Q4,CLIENTES FIEIS
17,1971,Posgrado,Casado,60491,0,1,2021-09-06,0,13,2022-07-18,"$1.028,00","$637,00","$47,00","$237,00","$12,00","$19,00","$76,00",53,Adulto,1,"$171,33","$61,50",1362,4,Q4,3,Q1,4,Q4,CLIENTES FIEIS
10680,1986,Grado o superior,Unión de hecho,33235,1,0,2022-02-05,0,6,2022-12-19,"$70,00","$45,00","$0,00","$16,00","$2,00","$1,00","$6,00",38,Adulto,1,"$11,67","$4,00",1208,2,Q2,5,Q1,2,Q2,LEALDADE POTENCIAL
3265,1959,Grado o superior,Casado,35701,0,0,2021-03-19,0,4,2022-05-04,"$46,00","$21,00","$1,00","$9,00","$7,00","$3,00","$5,00",65,Idoso,0,"$7,67","$6,00",1437,1,Q1,2,Q1,1,Q1,PRESTER A HIBERNAR
5623,1980,Posgrado,Casado,31535,1,0,2021-09-26,0,3,2022-03-14,"$51,00","$15,00","$4,00","$13,00","$0,00","$0,00","$19,00",44,Adulto,1,"$8,50","$8,50",1488,1,Q1,1,Q1,1,Q1,HIBERNANDO
5832,1960,Secundaria,Unión de hecho,92556,0,0,2022-04-20,0,16,2022-12-06,"$1.263,00","$493,00","$183,00","$352,00","$184,00","$23,00","$28,00",64,Adulto,0,"$210,50","$183,50",1221,5,Q5,5,Q1,5,Q5,CAMPEÕES
5544,1970,Grado o superior,Soltero,67384,0,1,2020-11-10,0,12,2021-11-16,"$1.490,00","$957,00","$40,00","$175,00","$158,00","$53,00","$107,00",54,Adulto,1,"$248,33","$132,50",1606,4,Q4,1,Q1,5,Q5,EM RISCO
6417,1971,Posgrado,Unión de hecho,80573,0,0,2020-10-14,0,17,2022-04-28,"$1.564,00","$829,00","$138,00","$430,00","$60,00","$92,00","$15,00",53,Adulto,0,"$260,67","$115,00",1443,5,Q5,2,Q1,5,Q5,CLIENTES FIEIS
5831,1967,Grado o superior,Casado,77870,0,1,2020-08-22,1,10,2022-04-25,"$1.815,00","$1.017,00","$50,00","$500,00","$65,00","$50,00","$133,00",57,Adulto,1,"$302,50","$99,00",1446,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
